Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
548,5.480,7.030,0.104,159.916,
549,5.490,7.034,0.101,159.916,
550,5.500,7.040,0.097,159.916,
551,5.510,7.047,0.093,159.917,
552,5.520,7.055,0.090,159.917,
553,5.530,7.064,0.087,159.918,
554,5.540,7.070,0.087,159.918,
555,5.550,7.074,0.089,159.918,
556,5.560,7.079,0.092,159.918,
557,5.570,7.083,0.093,159.918,
558,5.580,7.085,0.096,159.918,
559,5.590,7.089,0.098,159.918,
560,5.600,7.093,0.100,159.918,
561,5.610,7.097,0.103,159.918,
562,5.620,7.100,0.106,159.917,
563,5.630,7.102,0.110,159.917,
564,5.640,7.102,0.112,159.917,
565,5.650,7.102,0.114,159.918,
566,5.660,7.103,0.118,159.917,
567,5.670,7.107,0.122,159.917,
568,5.680,7.111,0.126,159.918,
569,5.690,7.114,0.128,159.918,
570,5.700,7.113,0.128,159.918,
571,5.710,7.106,0.125,159.919,
572,5.720,7.096,0.125,159.920,
573,5.730,7.083,0.123,159.920,
574,5.740,7.071,0.123,159.921,
575,5.750,7.064,0.121,159.921,
576,5.760,7.063,0.119,159.920,
577,5.770,7.065,0.118,159.921,
578,5.780,7.067,0.116,159.922,
579,5.790,7.068,0.115,159.923,
580,5.800,7.068,0.113,159.923,
581,5.810,7.066,0.112,159.924,
582,5.820,7.061,0.111,159.925,
583,5.830,7.056,0.111,159.926,
584,5.840,7.054,0.111,159.926,
585,5.850,7.055,0.112,159.926,
586,5.860,7.063,0.113,159.925,
587,5.870,7.073,0.114,159.925,
588,5.880,7.080,0.116,159.924,
589,5.890,7.084,0.118,159.924,
590,5.900,7.086,0.117,159.924,
591,5.910,7.089,0.116,159.924,
592,5.920,7.095,0.115,159.925,
593,5.930,7.107,0.118,159.925,
594,5.940,7.121,0.121,159.924,
595,5.950,7.136,0.125,159.923,
596,5.960,7.151,0.129,159.923,
597,5.970,7.165,0.132,159.923,
598,5.980,7.179,0.133,159.922,
599,5.990,7.194,0.131,159.922,
600,6.000,7.208,0.128,159.923,
