Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
627,6.270,0.977,-0.183,0.061,
628,6.280,1.160,-0.305,0.061,
629,6.290,1.038,-0.244,0.122,
630,6.300,0.977,-0.183,0.061,
631,6.310,0.977,-0.183,0.061,
632,6.320,0.793,-0.061,0.000,
633,6.330,0.610,-0.061,0.122,
634,6.340,0.366,-0.061,0.000,
635,6.350,0.183,-0.061,0.000,
636,6.360,-0.122,-0.061,0.122,
637,6.370,-0.183,-0.061,0.061,
638,6.380,0.000,-0.122,0.061,
639,6.390,-0.244,-0.122,0.000,
640,6.400,-0.244,0.000,0.061,
641,6.410,-0.305,0.000,0.000,
642,6.420,-0.610,0.122,0.000,
643,6.430,-0.854,0.061,0.000,
644,6.440,-0.854,0.244,0.000,
645,6.450,-0.671,0.244,0.000,
646,6.460,-0.549,0.305,-0.061,
647,6.470,-0.427,0.122,0.000,
648,6.480,-0.183,0.122,-0.061,
649,6.490,0.061,0.122,0.000,
650,6.500,0.549,0.122,0.000,
651,6.510,0.610,0.000,0.000,
652,6.520,0.549,0.000,0.122,
653,6.530,0.427,0.122,0.000,
654,6.540,0.305,0.000,0.000,
655,6.550,0.061,0.061,0.000,
656,6.560,0.122,0.122,0.000,
657,6.570,0.000,0.122,0.000,
658,6.580,0.000,0.061,0.000,
659,6.590,0.122,0.244,0.000,
660,6.600,0.000,0.122,0.000,
661,6.610,0.000,0.183,-0.061,
662,6.620,-0.183,0.122,0.000,
663,6.630,-0.671,0.183,0.000,
664,6.640,-0.977,0.183,0.061,
665,6.650,-0.549,0.122,0.061,
666,6.660,0.000,0.000,0.061,
667,6.670,0.549,0.000,0.061,
668,6.680,0.732,0.122,0.061,
669,6.690,0.854,0.061,0.000,
670,6.700,0.793,0.244,0.000,
671,6.710,0.366,0.366,-0.061,
672,6.720,-0.244,0.488,-0.122,
673,6.730,-0.916,0.549,-0.122,
674,6.740,-0.793,0.549,-0.122,
675,6.750,-0.488,0.305,-0.061,
676,6.760,-0.122,0.183,0.000,
677,6.770,0.244,0.305,-0.122,
678,6.780,0.610,0.244,0.000,
679,6.790,0.793,0.122,0.000,
680,6.800,0.916,0.061,0.000,
681,6.810,1.038,0.000,0.000,
682,6.820,0.977,0.061,0.000,
683,6.830,0.793,0.000,0.000,
684,6.840,0.488,0.000,0.000,
685,6.850,0.305,0.000,0.061,
686,6.860,0.305,0.122,0.000,
687,6.870,0.427,0.061,-0.061,
688,6.880,0.488,0.122,0.000,
