Frame,Time,RightBicepsBrachiiCaputBrevis,RightTricepsBrachiiCaputLongus,LeftBicepsBrachiiCaputBrevis,LeftTricepsBrachiiCaputLongus,RightTrapeziusDescendens,LeftTrapeziusDescendens,RightLatissimusDorsi,LeftLatissimusDorsi
2762,2.762,0.000826,-0.002152,-0.003022,-0.009414,-0.018698,-0.035616,0.010309,0.009607
2763,2.763,-0.001949,-0.003999,0.001218,-0.003472,-0.031495,-0.019103,0.013504,0.013831
2764,2.764,-0.005414,0.001256,0.001896,0.003469,-0.040731,-0.004113,0.014481,0.008586
2765,2.765,-0.006516,0.008206,-0.001654,-0.002981,-0.028826,0.009677,0.009882,0.013493
2766,2.766,-0.002539,0.005514,-0.001151,-0.015877,-0.011849,0.002493,0.012385,0.016539
2767,2.767,-0.003977,0.006369,0.000541,-0.002879,0.003773,0.004778,0.010153,0.013653
2768,2.768,-0.000858,-0.002084,0.003077,0.005568,0.013970,0.006900,0.012151,0.014145
2769,2.769,-0.002808,0.001132,0.008145,0.010116,0.015870,0.031193,0.005187,0.011072
2770,2.770,-0.006293,-0.008337,0.003233,0.019742,0.017595,0.008308,0.004307,0.004619
2771,2.771,-0.000138,0.000457,0.003733,0.013470,0.016099,-0.036554,0.003422,0.001896
2772,2.772,0.005855,-0.002752,0.003217,0.012462,0.006467,-0.055692,0.005582,-0.004037
2773,2.773,0.003702,0.000289,-0.003557,0.011478,0.007655,-0.038145,-0.002242,-0.003374
2774,2.774,-0.002679,0.001128,-0.002717,0.012361,0.002091,-0.011474,-0.003302,-0.005429
2775,2.775,-0.005177,-0.006668,0.003195,0.013240,0.001118,-0.006651,-0.011812,0.004005
2776,2.776,0.000094,-0.009736,-0.000540,0.013937,-0.001510,-0.055132,-0.012881,0.013569
2777,2.777,0.003672,0.000561,-0.002585,0.006144,-0.000576,-0.048643,-0.009890,0.019756
2778,2.778,-0.005785,0.001890,-0.002090,-0.003344,0.001723,-0.019316,-0.014514,0.016473
2779,2.779,-0.001731,0.003041,-0.000421,-0.002180,0.005362,0.017957,-0.010338,0.021650
2780,2.780,-0.000552,0.001988,-0.007213,-0.007785,0.007130,0.042206,-0.009715,0.009411
2781,2.781,0.000454,-0.001094,-0.009942,-0.006790,0.007695,0.046656,-0.006217,0.000902
2782,2.782,-0.000584,-0.003825,-0.010814,-0.005970,0.009262,0.042805,0.003192,-0.003702
2783,2.783,-0.003317,-0.011644,-0.014569,-0.006855,0.012353,0.032034,-0.003810,-0.016231
2784,2.784,0.000886,-0.008634,-0.003953,-0.004717,0.009522,0.028926,-0.000164,-0.014551
2785,2.785,0.001529,-0.004103,0.000581,-0.001226,0.006021,0.037859,-0.005823,-0.009985
2786,2.786,0.003512,0.001779,0.004596,0.001766,-0.000887,0.035308,-0.006908,-0.008625
2787,2.787,0.000424,0.001062,0.005729,0.008130,-0.008150,0.018190,-0.004274,-0.004905
2788,2.788,-0.003685,-0.005404,0.000083,0.005520,-0.012732,0.002742,0.006826,-0.010490
2789,2.789,0.004046,0.000477,0.003077,0.006150,-0.013608,-0.003241,0.002173,-0.003233
2790,2.790,0.000776,0.004164,0.003886,0.005454,-0.008419,-0.012443,-0.001973,0.001299
2791,2.791,0.001733,0.004798,-0.000390,0.009662,-0.002069,-0.024167,0.001667,0.005476
2792,2.792,-0.002883,-0.001009,-0.001115,0.014904,-0.003013,-0.022555,0.002596,0.003223
2793,2.793,-0.005473,-0.000373,0.000877,0.016931,-0.000933,-0.018450,0.003529,-0.000378
2794,2.794,-0.006204,0.000267,0.002536,0.015227,0.005357,-0.017250,0.000758,-0.003456
2795,2.795,-0.001352,-0.001469,0.003015,0.011133,0.009440,-0.009464,0.001552,-0.008714
2796,2.796,-0.004443,0.000171,0.001456,0.007532,0.016232,-0.000004,-0.002208,-0.012282
2797,2.797,-0.004994,-0.000378,0.000233,0.000552,0.024550,-0.001226,-0.004270,-0.012792
2798,2.798,-0.005539,0.000760,-0.006224,-0.004741,0.009531,0.004298,-0.002610,-0.013314
2799,2.799,-0.006768,-0.001317,-0.001680,-0.015101,-0.013088,0.001158,-0.003125,-0.005567
2800,2.800,-0.002065,-0.001025,-0.004240,-0.033239,-0.010308,0.000235,-0.000587,0.004727
2801,2.801,0.000945,0.004173,-0.004942,-0.025989,-0.007695,0.001058,0.000616,0.014367
2802,2.802,-0.005507,0.007859,0.004338,-0.014846,0.009489,-0.004110,0.001811,0.010658
2803,2.803,-0.001306,0.008498,0.005507,-0.000650,0.020604,-0.008902,-0.000056,0.000339
2804,2.804,-0.003520,0.010154,0.002277,-0.002534,0.030743,-0.015751,0.005173,-0.009308
2805,2.805,0.007130,0.007244,0.005310,-0.011018,0.021451,-0.016521,0.004481,-0.015571
2806,2.806,-0.000483,-0.000563,0.000720,-0.021724,0.016394,-0.013915,-0.000434,-0.016584
2807,2.807,-0.012990,-0.008373,0.003238,-0.012122,0.014888,-0.011660,0.003790,-0.019637
2808,2.808,0.002253,-0.001130,0.003903,-0.008437,0.005253,-0.013632,0.003282,-0.020481
2809,2.809,0.004312,-0.003870,0.001856,-0.014059,0.004073,-0.004101,0.004812,-0.017935
2810,2.810,-0.001247,0.000328,0.002339,-0.021378,-0.013025,0.008430,0.007029,-0.006425
2811,2.811,0.000475,-0.001902,0.004010,-0.016869,-0.020320,0.006682,0.002313,0.002027
2812,2.812,0.005090,-0.001265,0.006543,-0.004058,-0.018144,0.002025,0.006576,0.006570
2813,2.813,0.006503,-0.003001,0.001462,0.008960,-0.012067,0.011565,0.003745,0.002469
2814,2.814,0.005376,-0.005923,0.003483,0.014008,-0.006501,0.017734,0.002268,-0.001310
2815,2.815,0.002220,-0.000203,0.001779,0.006365,-0.008207,0.020845,-0.000732,0.001842
2816,2.816,-0.000756,-0.000894,-0.003473,0.002271,-0.000599,0.015503,-0.001026,0.000773
2817,2.817,0.005757,0.003996,0.000074,0.005977,0.000784,0.008972,-0.001310,0.005304
2818,2.818,0.008384,0.000952,-0.002971,0.004970,0.004583,-0.003991,-0.000921,0.007828
2819,2.819,0.006273,-0.000750,-0.004659,-0.000254,0.001460,-0.017130,0.004199,0.008515
2820,2.820,0.001466,-0.004296,-0.003126,-0.010554,0.002572,-0.022305,0.003558,0.012078
2821,2.821,0.011039,0.000776,-0.005318,-0.020175,-0.001891,-0.011764,0.009348,0.013786
2822,2.822,0.004215,0.004337,-0.002427,-0.018972,-0.007716,-0.007850,0.007191,0.016678
2823,2.823,0.005520,0.003843,-0.002083,-0.011185,-0.005443,0.000802,0.010784,0.016173
2824,2.824,0.008855,0.005546,-0.000380,0.004580,-0.010298,0.006271,0.009119,0.023112
2825,2.825,0.001706,0.000824,0.002003,0.020203,-0.014500,0.005181,0.007444,0.013637
2826,2.826,0.006401,0.001341,-0.002225,0.018202,-0.010430,0.002418,0.004934,0.004839
2827,2.827,0.012452,0.001859,0.000825,0.016358,-0.005685,0.003186,-0.001965,0.001614
2828,2.828,0.007356,0.003398,0.003703,0.014681,-0.005135,0.008365,-0.000903,-0.003644
2829,2.829,0.006814,0.001217,0.001171,0.013155,-0.006764,0.004789,-0.005424,-0.004520
2830,2.830,0.011182,-0.001648,0.001519,0.017211,-0.000958,-0.003464,-0.001144,-0.005394
2831,2.831,0.006077,0.004102,0.003548,0.020930,0.004337,-0.002401,0.001113,-0.016932
2832,2.832,0.004189,0.003249,0.005416,0.024142,0.009274,-0.001365,0.003203,-0.011892
2833,2.833,0.004842,0.001039,0.001526,0.021089,0.006237,0.007084,0.001585,-0.013446
2834,2.834,0.006677,0.001708,0.008298,0.012619,0.011465,0.010262,-0.004774,-0.006529
2835,2.835,-0.000961,0.002218,0.007475,0.011596,0.009388,0.011225,-0.008929,0.004824
2836,2.836,0.002387,0.001727,0.011731,0.010571,0.003567,0.006603,-0.011059,0.009406
2837,2.837,0.001512,0.004303,0.004812,-0.003490,-0.001780,0.002327,-0.000325,0.019070
2838,2.838,0.002495,-0.000724,-0.003624,-0.017735,-0.001208,-0.009231,-0.001779,0.027897
2839,2.839,0.000077,0.001359,-0.002589,-0.019628,-0.001804,-0.021124,0.002367,0.033495
2840,2.840,-0.003518,0.003115,-0.001550,-0.021344,-0.000145,-0.013526,0.001258,0.026253
2841,2.841,-0.002720,-0.005613,-0.006093,-0.007490,0.001384,0.001684,0.000315,0.017836
2842,2.842,-0.000907,-0.004362,-0.010297,0.005518,0.003630,0.003692,-0.004851,0.000810
2843,2.843,-0.002478,-0.003288,-0.012476,0.007193,0.001655,0.001812,-0.005630,-0.016387
2844,2.844,-0.007104,0.002023,-0.008899,0.005658,0.001355,0.006877,-0.008102,-0.014146
2845,2.845,-0.003950,-0.005528,-0.001935,0.000225,0.004070,0.008874,-0.003651,-0.026123
2846,2.846,-0.008080,-0.002753,-0.006131,0.004267,0.005745,0.004269,0.000120,-0.019999
2847,2.847,0.000807,0.001543,-0.004409,0.003071,0.000625,0.011150,-0.010496,-0.006953
2848,2.848,-0.005368,-0.000591,-0.000824,0.002045,-0.008728,0.012257,-0.011975,-0.015396
2849,2.849,-0.004266,0.000151,0.000382,-0.003216,-0.002557,-0.004918,-0.013292,-0.023009
2850,2.850,-0.009440,-0.004021,0.000749,0.003187,-0.005888,-0.042230,-0.004459,-0.024363
2851,2.851,-0.000905,0.000094,-0.001761,0.000621,-0.013280,-0.037049,0.003359,-0.013024
2852,2.852,-0.008630,0.000659,0.000638,0.007535,-0.027424,-0.012837,0.012861,-0.008435
2853,2.853,-0.009594,-0.000472,-0.000331,0.006666,-0.029530,-0.017168,0.011697,-0.007051
2854,2.854,-0.008699,-0.002451,0.002252,0.012576,-0.020297,-0.013180,0.003926,-0.005816
2855,2.855,-0.011200,0.000140,0.002632,0.004075,-0.005142,-0.002245,0.002918,0.004576
2856,2.856,-0.011848,-0.000151,-0.000373,0.002992,0.008979,-0.005366,-0.003507,0.003317
2857,2.857,-0.009804,0.004280,0.000683,0.003931,0.018189,-0.014106,-0.002674,0.004608
2858,2.858,-0.000355,0.003802,0.005962,-0.000695,0.026545,-0.005971,-0.006407,0.005721
2859,2.859,-0.004396,0.002314,0.006672,0.001785,0.027955,0.021240,-0.002866,0.015278
2860,2.860,-0.008135,0.007417,-0.002612,-0.009804,0.023789,0.032032,-0.005934,0.024164
2861,2.861,-0.011379,0.008119,-0.003774,-0.031864,0.014884,0.041785,-0.006463,0.029847
2862,2.862,-0.006178,0.008656,0.001837,-0.011095,0.011561,0.038840,-0.003952,0.032979
2863,2.863,-0.003529,0.002249,0.004906,-0.002967,0.008416,0.046897,-0.003648,0.024592
2864,2.864,-0.006133,-0.005500,0.000355,-0.005324,0.012890,0.039573,-0.004875,0.014334
2865,2.865,-0.008402,-0.004461,-0.000468,-0.020883,-0.000048,0.028352,-0.008466,-0.000833
2866,2.866,-0.006466,-0.012885,-0.001127,-0.022907,-0.020590,0.022244,-0.005461,-0.019208
2867,2.867,0.000364,-0.007279,-0.001796,-0.021031,-0.023369,0.020407,0.000087,-0.031497
2868,2.868,-0.004312,-0.012513,-0.002287,-0.015910,-0.025798,0.015377,0.002246,-0.029237
2869,2.869,-0.001886,-0.007946,-0.002793,-0.011325,-0.028059,0.004726,0.001529,-0.031206
2870,2.870,-0.002683,-0.005401,-0.006347,-0.012656,-0.022031,-0.002242,-0.000212,-0.025582
2871,2.871,-0.002146,-0.007609,0.000583,-0.003852,-0.012782,-0.006030,0.003793,-0.013732
2872,2.872,-0.001781,-0.001180,-0.004671,-0.020943,0.002391,-0.009307,0.008482,-0.009197
2873,2.873,-0.004814,-0.000344,-0.003823,-0.033293,0.012491,-0.014596,0.014177,-0.002309
2874,2.874,-0.003455,0.000320,0.009037,-0.008581,0.018038,-0.021055,0.004139,0.003889
2875,2.875,0.000601,0.000976,0.003458,0.001226,0.012921,-0.026995,0.000018,0.014158
2876,2.876,-0.007195,0.005182,0.005153,-0.001672,-0.010119,-0.018568,-0.001236,0.015454
2877,2.877,-0.000108,0.004642,0.003624,0.006411,-0.019950,-0.021823,-0.000296,0.019134
2878,2.878,0.000548,0.010366,0.002272,0.008744,-0.011168,-0.035557,0.002673,0.015898
2879,2.879,0.002880,0.015578,0.005998,0.006508,-0.008469,-0.029996,-0.000100,0.008632
2880,2.880,0.001996,0.014859,0.000418,0.008502,0.003883,-0.014812,0.002359,0.004088
2881,2.881,-0.000238,0.014306,0.005656,0.014043,0.015061,-0.004707,-0.001429,0.001570
2882,2.882,0.000046,0.007836,0.002948,0.015691,0.025237,0.000841,-0.002167,-0.009932
2883,2.883,0.002713,0.003559,-0.001276,0.014142,0.034567,0.002495,-0.002733,-0.025166
2884,2.884,0.007239,-0.001726,-0.000606,0.015471,0.036281,0.003998,-0.002294,-0.010973
2885,2.885,0.002804,-0.011070,0.007166,0.021692,0.043925,-0.008543,-0.005915,-0.009136
2886,2.886,0.000900,-0.014842,0.001910,0.029425,0.031439,-0.013645,0.000951,-0.007470
2887,2.887,0.008477,-0.018108,-0.000809,0.019887,0.012853,-0.021290,-0.004356,0.003150
2888,2.888,0.005055,-0.017150,-0.001666,0.011018,-0.024336,-0.039426,-0.001696,-0.000972
2889,2.889,0.003839,-0.014498,-0.002358,0.003173,-0.040208,-0.032197,-0.002590,-0.002232
2890,2.890,0.000941,-0.010319,-0.004396,0.004122,-0.054554,-0.021069,-0.004839,-0.010092
2891,2.891,-0.003479,-0.006655,-0.001364,0.003231,-0.050115,-0.010947,0.001542,-0.007167
2892,2.892,0.000059,-0.008754,-0.003080,-0.001049,-0.030111,-0.005366,0.000645,0.003004
2893,2.893,-0.000790,-0.003063,-0.003615,-0.000445,-0.004683,0.016642,0.004320,0.006895
2894,2.894,0.004800,-0.006848,-0.006673,-0.005399,0.011792,0.025487,0.004954,0.005540
2895,2.895,0.005314,-0.003353,-0.004654,-0.011148,0.026743,0.039309,0.004399,0.013172
2896,2.896,0.004494,-0.001732,-0.006520,-0.013319,0.024112,0.046849,0.000300,0.016102
2897,2.897,-0.001395,-0.000097,-0.001298,-0.008374,0.031468,0.049341,0.003814,0.024481
2898,2.898,0.005420,0.003394,-0.001985,-0.005315,0.029342,0.043474,0.001579,0.025468
2899,2.899,-0.001120,0.004519,-0.002667,-0.006980,0.027385,0.015698,0.000353,0.022435
2900,2.900,0.008244,0.004801,-0.003175,-0.000178,0.014438,-0.036381,0.002844,0.010272
2901,2.901,0.001889,0.007278,-0.007227,0.010196,0.002671,-0.057753,0.006025,-0.001531
2902,2.902,0.000797,0.005535,-0.005695,0.008875,0.001229,-0.064212,0.006332,-0.021440
2903,2.903,0.001738,0.001766,-0.004511,0.025329,-0.000027,-0.058472,0.007323,-0.035063
2904,2.904,0.006239,0.002057,-0.002484,0.031963,0.001308,-0.031934,0.004084,-0.042261
2905,2.905,0.003652,0.004878,-0.005021,0.025918,-0.001718,0.001911,0.007953,-0.040004
2906,2.906,0.015107,0.002297,0.000219,0.016650,-0.000489,0.032832,0.004378,-0.025724
2907,2.907,-0.010298,0.002584,0.000894,0.014993,-0.001119,0.052990,0.000125,-0.008916
2908,2.908,0.007787,0.003558,0.007318,0.025684,-0.005159,0.056741,0.004186,-0.006656
2909,2.909,0.004575,0.006564,0.004791,0.007617,-0.010239,0.066653,0.000631,-0.004567
2910,2.910,0.007468,0.000940,-0.000452,-0.009599,-0.008090,0.057921,-0.002415,0.008522
2911,2.911,0.010195,0.004626,0.003092,-0.029861,-0.006307,0.038840,0.001471,0.017049
2912,2.912,0.007854,-0.004714,0.003594,-0.021723,-0.002169,0.026490,0.001975,0.015593
2913,2.913,0.001303,-0.001029,-0.000470,-0.014398,-0.003620,0.024239,-0.004095,0.011582
2914,2.914,0.007457,-0.004284,0.001056,-0.020924,-0.005725,-0.006451,-0.006609,0.005367
2915,2.915,0.005659,0.000921,0.004095,-0.026924,0.000802,-0.037363,-0.010300,0.004367
2916,2.916,0.004045,0.009342,0.000192,-0.039860,-0.003678,-0.049326,-0.006722,0.003347
2917,2.917,-0.000428,0.010326,0.007961,-0.017784,0.000619,-0.024058,-0.006203,0.000626
2918,2.918,-0.001678,0.000829,0.006924,-0.020569,0.000002,-0.001150,0.001415,0.010097
2919,2.919,0.002154,0.007058,0.009949,-0.012359,-0.001978,0.019583,0.002436,0.026523
2920,2.920,0.003285,0.001463,0.009097,-0.004977,-0.003613,0.022213,-0.002122,0.042122
2921,2.921,0.002391,0.006704,0.001302,-0.002676,-0.004037,0.009770,0.000438,0.040150
2922,2.922,0.001682,0.003996,0.000276,-0.004596,-0.007483,0.003073,-0.000198,0.034629
2923,2.923,0.004366,0.006540,0.001115,0.015964,-0.000453,-0.003109,-0.000826,0.019472
2924,2.924,0.002311,0.001298,0.000262,0.029761,-0.003407,0.002396,0.002301,0.009395
2925,2.925,0.003152,0.004861,0.003998,0.027506,-0.004177,0.004027,0.001885,-0.010998
2926,2.926,0.002814,-0.000863,-0.000911,0.016452,0.000085,-0.003638,-0.001564,-0.024625
2927,2.927,0.005856,-0.000156,-0.002612,0.010463,-0.000611,-0.007706,-0.005674,-0.041822
2928,2.928,0.002471,0.003420,-0.003130,0.004977,-0.004208,0.001126,0.000876,-0.043959
2929,2.929,-0.000407,0.000408,0.001596,0.006768,-0.003750,-0.002041,-0.003219,-0.033759
2930,2.930,0.006194,-0.000054,-0.001452,0.005338,-0.005468,-0.007243,-0.003764,-0.020698
2931,2.931,-0.005814,0.000495,-0.005519,-0.007091,-0.000742,-0.004519,-0.002950,-0.005428
2932,2.932,-0.003952,-0.006404,-0.000783,-0.012078,0.000942,-0.010462,0.002946,0.000712
2933,2.933,-0.005301,-0.007389,0.003445,-0.007435,-0.000768,-0.006802,0.000889,0.010061
2934,2.934,-0.003784,-0.000939,0.001747,-0.000443,-0.001299,-0.004856,0.001704,0.015172
2935,2.935,-0.004795,-0.001764,0.002249,0.008400,0.002887,-0.004458,-0.001216,0.019792
2936,2.936,-0.001407,0.001987,-0.004697,0.005227,0.000006,-0.005093,-0.002792,0.032354
2937,2.937,-0.002266,-0.004408,-0.005720,-0.004209,0.001557,-0.003696,-0.000131,0.034082
2938,2.938,-0.006670,-0.005220,-0.008445,0.002068,0.002742,-0.010755,0.004214,0.026500
2939,2.939,-0.003979,0.000078,-0.002539,-0.005715,0.000652,-0.007833,0.002645,0.036162
2940,2.940,-0.003159,0.002166,0.002684,0.010000,0.003080,-0.012494,0.005290,0.037364
2941,2.941,-0.005056,-0.001996,0.003341,0.030285,-0.000958,-0.020346,0.001170,0.031782
2942,2.942,-0.006614,0.000951,-0.004958,0.011153,-0.007884,-0.036136,0.000767,0.018082
2943,2.943,-0.002426,-0.000505,-0.001750,-0.021172,-0.003480,-0.069851,0.004429,0.005065
2944,2.944,-0.005859,0.003803,-0.000744,-0.034398,-0.006181,-0.142632,0.004203,-0.020303
2945,2.945,-0.005401,-0.002553,0.007700,-0.030548,-0.006989,-0.132357,0.007180,-0.031121
2946,2.946,-0.003757,0.002425,0.000928,-0.008095,-0.001360,-0.058307,0.001363,-0.047349
2947,2.947,-0.005683,-0.000039,-0.000087,-0.011701,-0.003530,0.007958,0.007218,-0.063766
2948,2.948,0.000159,-0.000650,-0.003137,-0.014968,-0.000623,0.068296,0.011555,-0.054977
2949,2.949,-0.003986,0.000100,-0.007723,-0.017909,0.003286,0.091571,0.009460,-0.052290
2950,2.950,-0.003238,-0.002887,-0.008580,0.001137,-0.002607,0.070169,0.011594,-0.039982
2951,2.951,-0.002489,-0.003318,-0.000127,-0.001297,-0.014263,0.063621,0.009996,-0.042225
2952,2.952,0.000621,-0.002731,0.000872,0.005237,-0.039799,0.057774,0.007210,-0.028065
2953,2.953,-0.002208,0.002404,-0.000174,0.003143,-0.043518,0.031141,-0.000492,-0.007667
2954,2.954,0.003581,-0.002434,0.002517,0.004964,-0.040472,-0.041614,0.000594,-0.005034
2955,2.955,-0.000105,0.003388,-0.001734,0.006627,-0.025755,-0.072698,-0.000363,0.002156
2956,2.956,-0.000758,-0.000265,0.000432,0.008073,-0.001213,-0.063151,-0.012484,0.004272
2957,2.957,-0.000218,-0.000865,-0.006019,0.006599,0.015053,0.014590,-0.007366,0.006217
2958,2.958,-0.005479,0.000900,-0.000102,0.005284,0.035733,0.045801,-0.002770,0.007985
2959,2.959,-0.001917,0.000457,0.000573,0.001949,0.038327,0.055343,0.001316,0.006176
2960,2.960,-0.000220,0.001025,-0.001464,0.007052,0.030949,0.064019,0.002516,0.007558
2961,2.961,-0.003123,0.002253,0.001552,0.002330,0.024246,0.071806,-0.007787,0.014345
2962,2.962,-0.005678,0.001120,-0.002521,-0.003757,0.001640,0.064679,-0.006414,0.007945
2963,2.963,0.000365,-0.001380,0.001009,-0.013881,-0.001324,0.071054,-0.007585,0.018125
2964,2.964,-0.003925,0.001015,0.004030,-0.015351,-0.004112,0.041723,-0.001998,0.019356
2965,2.965,-0.006179,-0.004045,0.003687,-0.006651,-0.001819,0.015075,0.011704,0.015542
2966,2.966,-0.002695,-0.000466,0.008773,-0.003494,0.004717,0.000599,0.017277,0.005150
2967,2.967,-0.004467,0.003790,0.005224,0.003722,0.010742,-0.021479,0.015580,0.001041
2968,2.968,-0.001681,-0.001433,-0.003058,-0.002751,0.005120,-0.025417,0.011009,-0.005260
2969,2.969,-0.000249,-0.002100,0.000152,0.001412,-0.006742,-0.014594,0.001366,-0.008499
2970,2.970,-0.006433,-0.001582,0.003189,0.002022,-0.014366,-0.011369,-0.007445,0.000955
2971,2.971,-0.007379,0.000111,-0.003257,0.003996,0.000840,-0.014227,-0.008484,0.002126
2972,2.972,-0.002247,0.004852,-0.000730,-0.001801,0.002851,-0.022326,-0.024232,0.003129
2973,2.973,-0.010140,0.000618,-0.007681,0.001873,0.008413,-0.029574,-0.030851,0.004116
2974,2.974,-0.007218,-0.008183,0.000762,0.006726,0.023628,-0.027349,-0.032896,0.006773
2975,2.975,-0.004636,-0.004473,0.003970,0.007206,0.033755,-0.041521,-0.034777,0.014491
2976,2.976,0.001156,0.001093,0.002945,0.008889,0.035601,-0.058224,-0.026348,0.007126
2977,2.977,0.003216,-0.001970,0.000212,0.003124,0.033902,-0.055984,-0.024872,0.007882
2978,2.978,0.001049,-0.006563,-0.002350,0.000900,0.010889,-0.033428,-0.017987,0.008636
2979,2.979,0.001411,-0.004049,-0.003052,-0.001138,0.001088,-0.000371,-0.014309,-0.002953
2980,2.980,0.000755,-0.001873,-0.003753,-0.001669,-0.001746,0.030493,-0.015372,-0.008094
2981,2.981,-0.000913,0.000131,-0.005479,0.001156,0.001026,0.050533,-0.008148,-0.009673
2982,2.982,0.005874,0.003154,-0.002640,0.005827,-0.001256,0.054173,-0.001767,-0.008375
2983,2.983,0.000480,0.002611,-0.002156,0.005263,0.001047,0.057484,0.009353,-0.007254
2984,2.984,-0.004230,-0.005205,0.004761,0.004704,-0.029439,0.048799,0.013867,0.000466
2985,2.985,0.005105,-0.004215,-0.000501,0.003135,-0.060070,0.035220,0.012448,0.005650
2986,2.986,0.001247,-0.001204,0.004053,0.001924,-0.048044,0.022997,0.013549,0.012034
2987,2.987,0.002133,-0.007661,0.001497,0.003077,-0.022494,0.011959,0.010251,0.011167
2988,2.988,0.005054,-0.003465,0.005201,0.004075,0.007437,-0.002119,0.017449,0.007439
2989,2.989,0.005774,-0.002835,0.003162,-0.001171,0.027533,-0.007568,0.012807,0.010986
2990,2.990,-0.000258,-0.000839,-0.001064,-0.003370,0.038455,-0.009122,0.016958,0.007957
2991,2.991,0.003352,0.003354,-0.003922,-0.008251,0.048342,-0.010513,0.009939,0.005111
2992,2.992,0.003919,-0.000746,-0.001366,0.001260,0.051274,-0.006331,0.007146,0.003614
2993,2.993,0.002124,0.002767,0.001682,0.002626,0.026619,-0.005027,0.011289,-0.003318
2994,2.994,-0.003212,0.004923,-0.002198,0.001431,0.016852,-0.003905,0.005959,-0.004344
2995,2.995,0.003131,0.003707,-0.004726,0.004629,0.014025,-0.006884,0.000965,0.004069
2996,2.996,0.003895,0.008742,0.002226,0.005628,0.005979,-0.009483,-0.002170,0.000795
2997,2.997,0.006023,0.003802,0.009505,0.012062,0.003691,-0.010139,-0.001756,0.001746
2998,2.998,0.003929,0.010695,0.003085,0.009523,-0.011784,-0.016830,-0.004386,0.006252
2999,2.999,0.003370,-0.003387,-0.001137,0.007326,-0.013734,-0.019250,0.002458,-0.004947
3000,3.000,-0.001928,-0.005450,0.004118,0.006656,-0.015519,-0.031822,0.003369,-0.009515
3001,3.001,0.004451,0.003811,0.013423,0.000926,-0.010362,-0.029706,0.005977,-0.005425
3002,3.002,0.005261,-0.004677,0.002103,-0.010562,-0.008776,-0.044660,0.006720,-0.006559
3003,3.003,0.001511,-0.006229,0.006691,-0.018985,-0.004664,-0.046378,0.008807,0.001323
3004,3.004,0.002162,-0.004904,0.010773,0.004097,-0.013385,-0.033020,0.005125,0.006699
3005,3.005,-0.003593,-0.011196,0.004531,0.020559,-0.016512,-0.024228,0.008034,0.017170
3006,3.006,0.007897,-0.008006,-0.007969,0.017744,-0.021646,-0.006957,0.009583,0.026970
3007,3.007,-0.003939,-0.002800,-0.006261,0.009693,-0.026070,-0.000023,0.008921,0.035934
3008,3.008,-0.008504,-0.000137,-0.004719,0.007390,-0.025078,0.010380,0.007595,0.041675
